== VCC Synchronous Log ==
Seconds since Jan 1 1970, Line No., Depth Feedback, Depth SP, Depth SP Source (Depth-Alt nobottom-Obstacle avoid-Alt normal), Man Depth force clipped, Altitude Feedback, Altitude SP, Depth from Paroscientific, Depth from CTD, Bottom Feedback, Heading Feedback, Heading setpoint, Heading Rate (dps), Man Yaw force clipped, Pitch Angle Feedback (deg), Pitch Angle Setpoint, Pitch Rate (dps), Man Pitch force clipped, Roll Angle Feedback (deg), Roll Setpoint (deg), Man Roll force clipped, Roll Rate (dps), Longitude from GPS, Latitude from GPS, GPS quality value, Longitude from INS, Latitude from INS, INS Longitude Offset (m), INS Latitude Offset (m), AUV Longitude with offset, AUV Latitude with offset, Speed Feedback (mps), Speed SP (mps), Modelled speed feedback (mps), INS Longitudinal velocity, INS Transverse velocity, INS Vertical velocity, DVL bottom longitudinal speed (mps), DVL bottom transverse speed (mps), DVL bottom vertical speed (mps), DVL Raw Bottom Lock, DVL Bottom Lock, DVL Raw Bottom Range (m), DVL Bottom Range (m), DVL Altitude Unfiltered (m), DVL Altitude Low Filtered (m), DVL Altitude High Filtered (m), Spare, Spare, RPM feedback, RPM setpoint, RPM setpoint Profiled, Thruster current, Plane 1 SP (deg), Plane 1 position (deg), Plane 2 SP (deg), Plane 2 position (deg), Plane 3 SP (deg), Plane 3 position (deg), Plane 4 SP (deg), Plane 4 position (deg), Plane 5 SP (deg), Plane 5 position (deg), Plane 6 SP (deg), Plane 6 position (deg), Instantaneous power (W), Battery voltage (V), Battery current (A), Battery Pack remaining (%), Battery Pack remaining (kWhs), Battery Pack Capacity (kWhs), Battery Pack status, Temperature from DVL (degC), Temperature from CTD (degC), CTD Sound Velocity (mps), CTD Salinity (psu), CTD Conductivity (spm), Temperature 1 inside hull (degC), Temperature 2 inside hull (degC), Temperature 3 inside hull (degC), Pressure inside hull (inHg), Offline Distance (m), System Mode, Water Alarm (bit-packed), Ground Fault (bit-packed), Planes Alarm, Spare, NTP Server hour, NTP Server minute, NTP Server second, Range Maintain Min Depth (m), Range Maintain Max Depth (m), VB Level Volts FB, VB Level lbs FB absolute, VB Level lbs FB relative, VB Buoyancy Setpoint, VB Drain Motor Current (amps), VB Drain Motor temp (degC), VB Mode Command, VB Fill Valve State, Park Depth Std Dev, Bottom Incline (deg), Incline Follow Pitch SP (deg), Bottom Incline Unfiltered (deg), OAS Decrease Max Depth (m), DVL up bottom longitudinal speed (mps), DVL up bottom transverse speed (mps), DVL up bottom vertical speed (mps), DVL up Raw Bottom Lock, DVL up Bottom Lock, DVL up Raw Bottom Range (m), DVL up Bottom Range (m), DVL up Altitude Unfiltered (m), DVL up Altitude Low Filtered (m), DVL up Altitude High Filtered (m), DVL up Altitude (m), Temperature from DVL up (degC), vcc_ice_detected, vcc_mission_vert_control_mode, vcc_dvl_up_altitude_low_fault, vcc_ice_avoid_active, Time In English(Date), Time In English(Time)
vcc_clock_real_seconds, vcc_log_counter, vcc_pos_depth_fb_m, vcc_man_depth_sp_m, vcc_man_depth_sp_source, vcc_man_depth_force_clipped, vcc_pos_altitude_fb_m, vcc_man_altitude_sp_m_actual, vcc_paro_depth_fb_m, vcc_ctd_depth_fb_m, vcc_pos_bottom_fb_m, vcc_pos_heading_fb_deg, vcc_man_heading_sp_deg, vcc_pos_heading_rate_fb_dps, vcc_man_yaw_force_clipped, vcc_pos_pitch_fb_deg, vcc_man_pitch_sp_deg, vcc_pos_pitch_rate_fb_dps, vcc_man_pitch_force_clipped, vcc_pos_roll_fb_deg, vcc_man_roll_sp_deg, vcc_man_roll_force_clipped, vcc_pos_roll_rate_fb_dps, vcc_dgps_longitude_fb, vcc_dgps_latitude_fb, vcc_dgps_quality_fb, vcc_ins_longitude_fb_deg, vcc_ins_latitude_fb_deg, vcc_ins_delta_easting_m, vcc_ins_delta_northing_m, vcc_pos_longitude_fb, vcc_pos_latitude_fb, vcc_speed_fb_mps, vcc_speed_sp_mps, vcc_thruster_modelled_speed_fb_mps, vcc_ins_long_speed_fb_mps, vcc_ins_trans_speed_fb_mps, vcc_ins_vert_speed_fb_mps, vcc_dvl_bottom_vel_long_fb_mps, vcc_dvl_bottom_vel_trans_fb_mps, vcc_dvl_bottom_vel_vert_fb_mps, vcc_dvl_bottom_vel_valid_raw, vcc_dvl_bottom_vel_valid, vcc_dvl_bottom_range_avg_fb_m_raw, vcc_dvl_bottom_range_avg_fb_m, vcc_dvl_altitude_fb_m_unfiltered, vcc_dvl_altitude_fb_m_filtered_low, vcc_dvl_altitude_fb_m_filtered_high, const_0, const_0, vcc_thruster_rpm_fb, vcc_thruster_rpm_sp, vcc_thruster_rpm_sp_profiled, vcc_thruster_current_fb_amps, vcc_plane_1_sp_deg, vcc_plane_1_fb_deg, vcc_plane_2_sp_deg, vcc_plane_2_fb_deg, vcc_plane_3_sp_deg, vcc_plane_3_fb_deg, vcc_plane_4_sp_deg, vcc_plane_4_fb_deg, vcc_plane_5_sp_deg, vcc_plane_5_fb_deg, vcc_plane_6_sp_deg, vcc_plane_6_fb_deg, vcc_energy_power_watts, vcc_battery_fb_volts, vcc_battery_current_fb_amps, vcc_battery_cap_remaining_percent, vcc_battery_cap_remaining_kwhs, vcc_battery_cap_total_kwhs, vcc_battery_pack_status, vcc_dvl_temperature_fb_degc, vcc_ctd_temp_fb_degc, vcc_ctd_soundvel_selected_mps, vcc_ctd_salinity_fb_psu, vcc_ctd_conductivity_fb_spm, vcc_hull_temperature_1_fb_degc, vcc_hull_temperature_2_fb_degc, vcc_hull_temperature_3_fb_degc, vcc_hull_pressure_fb_inhg, vcc_mission_line_offline_distance, vcc_system_mode_fb, vcc_wa_fault_packed, vcc_gf_fault_packed, vcc_plane_faults, const_0, vcc_ntp_hh, vcc_ntp_mm, vcc_ntp_ss, vcc_range_maintain_depth_min_m, vcc_range_maintain_depth_max_m, vcc_vb_sphere_level_fb_volts, vcc_vb_sphere_fb_lbs_abs, vcc_vb_sphere_fb_lbs, vcc_vb_buoyancy_sp_lbs, vcc_vb_motor_drain_current_fb_amps, vcc_vb_motor_drain_temperature_fb_degc, vcc_vb_mode_cmd, vcc_vb_fill_valve_state, vcc_park_depth_fb_stddev_m, vcc_deltat_bottom_incline_deg, vcc_man_pitch_sp_deg_incline_follow, vcc_deltat_bottom_incline_deg_unfiltered, vcc_oas_decrease_max_depth_m, vcc_dvl_up_bottom_vel_long_fb_mps, vcc_dvl_up_bottom_vel_trans_fb_mps, vcc_dvl_up_bottom_vel_vert_fb_mps, vcc_dvl_up_bottom_vel_valid_raw, vcc_dvl_up_bottom_vel_valid, vcc_dvl_up_bottom_range_avg_fb_m_raw, vcc_dvl_up_bottom_range_avg_fb_m, vcc_dvl_up_altitude_fb_m_unfiltered, vcc_dvl_up_altitude_fb_m_filtered_low, vcc_dvl_up_altitude_fb_m_filtered_high, vcc_dvl_up_altitude_fb_m, vcc_dvl_up_temperature_fb_degc, vcc_ice_detected, vcc_mission_vert_control_mode, vcc_dvl_up_altitude_low_fault, vcc_ice_avoid_active, YY/MM/DD, HH:MM:SS.sss
1649397640.052872, 62423, 0.608868923713591, 0, 0, -7.91343588675448, 31.48484004397154, 26.31174397968344, 0.608868923713591, 0.7759341654400121, 32.09370896768513, 193.662, 163.311, -2.017, 0, -1.113, 0, 0.172, 4.634, -8.878, 0, 3.234, 1.988, 146.8164944343334, -41.11658829116666, 1, 146.8164840166667, -41.11660531666666, 0, 0, 146.8164840166667, -41.11660531666666, 2.536, 0, 0, 2.536, -0.416, -0.114, 2.495, -0.423, -0.131, 1, 1, 33.1075, 33.1075, 33.1075, 31.48484004397154, 29.79656799158339, 0, 0, 0, 0, 0, -1.665650830611364, 15, 0.0556483259256856, 15, 2.786987153751182, 0, -1.131309155367569, 0, -0.7600054402216588, 0, 1.796331860854206, 0, 1.472432607449094, 469.4972120429793, 50.73567914748308, 9.253787865501952, 80, 25.04, 31.3, 0, 18.58, 18.0101, 1514.024, 33.4096, 4.40413, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.005713506181896338, 158.5389433223158, 0.1141304201847788, 0, -0.03448150297418356, 105.7327168014713, 0, 0, 0.02879734715876262, -3.833794644732879, -0.7667589289465759, 5.226235356651147, -0.569541556029681, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.053
1649397640.152911, 62424, 0.5931341315236717, 0, 0, -7.673993393337523, 31.48484004397154, 26.31174397968344, 0.5931341315236717, 0.7114384708806686, 32.07797417549521, 193.457, 163.311, -2.085, 0, -1.125, 0, 0.201, 4.478, -8.701000000000001, 0, 3.4535, 1.62, 146.8164940501667, -41.11659056049999, 1, 146.8164838166667, -41.11660761666667, 0, 0, 146.8164838166667, -41.11660761666667, 2.538, 0, 0, 2.538, -0.415, -0.113, 2.495, -0.423, -0.131, 1, 1, 33.1075, 33.1075, 33.1075, 31.48484004397154, 29.79656799158339, 0, 0, 0, 0, 0, -1.691341097606218, 15, -0.01091895046439265, 15, 2.806956837345954, 0, -1.149550449346573, 0, -0.7535630174520317, 0, 1.799070470721981, 0, 1.509516398483806, 413.6775546756003, 50.76313719714909, 8.149172362397508, 80, 25.04, 31.3, 0, 18.58, 18.0078, 1514.011, 33.4053, 4.40339, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.006945725551609641, 158.5669483079911, 0.1421354058600741, 0, -0.005299158237696533, 105.7327168014713, 0, 0, 0.02879734715876262, -3.833794644732879, -0.7667589289465759, 5.226235356651147, -0.569541556029681, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.153
1649397640.252853, 62425, 0.5945023742337934, 0, 0, -7.85870616943915, 32.51625369806863, 26.31174397968344, 0.5945023742337934, 0.7163996787122777, 33.11075607230242, 193.25, 163.311, -2.06, 0, -1.137, 0, 0.198, 4.542, -8.56, 0, 3.5545, 1.262, 146.816493659, -41.11659283316667, 1, 146.8164836166667, -41.11660993333334, 0, 0, 146.8164836166667, -41.11660993333334, 2.541, 0, 0, 2.541, -0.415, -0.112, 2.481, -0.424, -0.098, 1, 1, 34.0675, 34.0675, 34.0675, 32.51625369806863, 30.7171250503747, 0, 0, 0, 0, 0, -1.657045320663197, 15, -0.08713171152301666, 15, 2.869148205269377, 0, -1.086563596710073, 0, -0.6847786788156809, 0, 1.819104481094308, 0, 1.523033735717972, 421.9258046586082, 50.73901345137558, 8.315609152766635, 80, 25.04, 31.3, 0, 18.55, 18.0072, 1514.007, 33.4031, 4.40308, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.007474284847286176, 158.5789610192565, 0.1541481171254588, 0, -0.001149140731482762, 105.7327168014713, 0, 0, 0.02782967124532277, -3.833794644732879, -0.7667589289465759, 5.226235356651147, -0.3903793544473677, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.253
1649397640.352857, 62426, 0.6054483164620725, 0, 0, -8.063942586903517, 32.51625369806863, 26.31174397968344, 0.6054483164620725, 0.7431901995796172, 33.1217020145307, 193.041, 163.311, -2.143, 0, -1.153, 0, 0.12, 4.722, -8.464, 0, 3.7545, 0.851, 146.816493308, -41.11659512933333, 1, 146.8164834333333, -41.11661225, 0, 0, 146.8164834333333, -41.11661225, 2.543, 0, 0, 2.543, -0.414, -0.113, 2.481, -0.424, -0.098, 1, 1, 34.0675, 34.0675, 34.0675, 32.51625369806863, 30.7171250503747, 0, 0, 0, 0, 0, -1.508783011975058, 15, -0.07821659707206273, 15, 2.849014152477783, 0, -1.056575833994243, 0, -0.7657355542436951, 0, 1.803945298622991, 0, 1.490123267743588, 420.2760663898467, 50.76846725195778, 8.278289441043537, 80, 25.04, 31.3, 0, 18.55, 18.0078, 1514.006, 33.4, 4.40276, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.006425816510926992, 158.5551321934302, 0.1303192912991165, 0, 0.006531223103577661, 105.7327168014713, 0, 0, 0.02782967124532277, -3.833794644732879, -0.7667589289465759, 5.226235356651147, -0.3903793544473677, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.353
1649397640.452997, 62427, 0.5910817669389862, 0, 0, -7.667152174158998, 32.51625369806863, 26.31174397968344, 0.5910817669389862, 0.6915936373032117, 33.10733546500762, 192.828, 163.311, -2.12, 0, -1.177, 0, 0.047, 4.974, -8.372999999999999, 0, 3.7615, 0.865, 146.816492978, -41.11659742799999, 1, 146.81648325, -41.11661458333333, 0, 0, 146.81648325, -41.11661458333333, 2.545, 0, 0, 2.545, -0.413, -0.117, 2.481, -0.424, -0.098, 1, 1, 34.0675, 34.0675, 34.0675, 32.51625369806863, 30.7171250503747, 0, 0, 0, 0, 0, -1.583518260711792, 15, 0.01480638043814346, 15, 2.678707447663819, 0, -1.053596330989247, 0, -0.7016500965308499, 0, 1.801814388014942, 0, 1.51600573252802, 417.621883019232, 50.68981899509091, 8.238772426069955, 80, 25.04, 31.3, 0, 18.55, 18.0085, 1514.006, 33.3991, 4.40273, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.005367877469886381, 158.5310881243156, 0.1062752221845642, 0, 0.001626112092692287, 105.7327168014713, 0, 0, 0.02678554199469794, 2.492767673154989, 0.4985535346309979, 0, -0.214429568190558, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.453
1649397640.552864, 62428, 0.5883452810887979, 0, 0, -7.756087952386096, 32.51625369806863, 26.31174397968344, 0.5883452810887979, 0.7263220938531831, 33.10459897915743, 192.61, 163.311, -2.24, 0, -1.205, 0, -0.005, 5.15, -8.268000000000001, 0, 3.633, 1.052, 146.8164926446667, -41.11659968666666, 1, 146.8164830666667, -41.1166169, 0, 0, 146.8164830666667, -41.1166169, 2.547, 0, 0, 2.547, -0.411, -0.123, 2.481, -0.424, -0.098, 1, 1, 34.0675, 34.0675, 34.0675, 32.51625369806863, 30.7171250503747, 0, 0, 0, 0, 0, -1.653966171571572, 15, 0.04777740969831189, 15, 2.75533340069348, 0, -1.130461596519614, 0, -0.7341617111636887, 0, 1.801789194730336, 0, 1.499407934587664, 414.0714054087037, 50.74959850735102, 8.159107019314172, 80, 25.04, 31.3, 0, 18.55, 18.01, 1514.013, 33.4004, 4.40302, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.004932082539925886, 158.5211836940892, 0.09637079195817932, 0, -0.03097270729578623, 105.7327168014713, 0, 0, 0.02678554199469794, 2.492767673154989, 0.4985535346309979, 0, -0.214429568190558, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.553
1649397640.65304, 62429, 0.5801358235703774, 0, 0, -7.619263660519569, 32.51625369806863, 26.31174397968344, 0.5801358235703774, 0.6896091535927332, 33.09638952163901, 192.387, 163.311, -2.256, 0, -1.235, 0, 0.021, 5.342000000000001, -8.097, 0, 3.3335, 2.013, 146.8164923293333, -41.11660199966666, 1, 146.8164829166667, -41.11661921666666, 0, 0, 146.8164829166667, -41.11661921666666, 2.549, 0, 0, 2.549, -0.408, -0.126, 2.481, -0.424, -0.098, 1, 1, 34.0675, 34.0675, 34.0675, 32.51625369806863, 30.7171250503747, 0, 0, 0, 0, 0, -1.64734718134382, 15, 0.01704656531219597, 15, 2.767114805779916, 0, -1.069286828728906, 0, -0.7355747344828623, 0, 1.801804390494583, 0, 1.500329313380536, 413.4303514525967, 50.7149212810507, 8.15204561122078, 80, 25.04, 31.3, 0, 18.55, 18.011, 1514.02, 33.4047, 4.40363, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.00649856489895329, 158.5567855658853, 0.1319726637542544, 0, -0.00149544360400204, 105.7327168014713, 0, 0, 0.02601165820842262, 2.492767673154989, 0.4985535346309979, 0, -0.214429568190558, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.653
1649397640.752876, 62430, 0.5773993375772115, 0, 0, -7.646628515840456, 32.51625369806863, 26.31174397968344, 0.5773993375772115, 0.7084617451303498, 33.09365303564584, 192.162, 163.311, -2.235, 0, -1.259, 0, 0.07099999999999999, 5.262, -7.826, 0, 2.694, 2.97, 146.8164919576667, -41.11660424083334, 1, 146.81648275, -41.11662155, 0, 0, 146.81648275, -41.11662155, 2.551, 0, 0, 2.551, -0.407, -0.125, 2.481, -0.424, -0.098, 1, 1, 34.0675, 34.0675, 34.0675, 32.51625369806863, 30.7171250503747, 0, 0, 0, 0, 0, -1.695252429012406, 15, -0.01366822857423466, 15, 2.825242615763174, 0, -1.097019888249439, 0, -0.7608753101352147, 0, 1.801354731160248, 0, 1.505120676107907, 415.7958399082987, 50.72767416508415, 8.196627319343785, 80, 25.04, 31.3, 0, 18.55, 18.0111, 1514.023, 33.4064, 4.40384, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.005726571487661533, 158.5392402610832, 0.1144273589521845, 0, -0.01894295616989649, 105.7327168014713, 0, 0, 0.02601165820842262, 2.492767673154989, 0.4985535346309979, 0, -0.214429568190558, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.753
1649397640.852836, 62431, 0.5931341307047849, 0, 0, -7.988689238323584, 32.51625369806863, 26.31174397968344, 0.5931341307047849, 0.7550970958806724, 33.10938782877341, 191.938, 163.311, -2.233, 0, -1.277, 0, 0.118, 5.029999999999999, -7.483, 0, 2.1365, 3.608, 146.8164915996667, -41.11660654983333, 1, 146.8164826, -41.11662388333333, 0, 0, 146.8164826, -41.11662388333333, 2.553, 0, 0, 2.553, -0.405, -0.123, 2.481, -0.424, -0.098, 1, 1, 34.0675, 34.0675, 34.0675, 32.51625369806863, 30.7171250503747, 0, 0, 0, 0, 0, -1.687386660853767, 15, -0.01430782604514824, 15, 2.824742958167738, 0, -1.06486634246409, 0, -0.7722955336809505, 0, 1.813455318233602, 0, 1.521174440518835, 417.1401933792081, 50.76257577418589, 8.217474921580614, 80, 25.04, 31.3, 0, 18.55, 18.0109, 1514.026, 33.409, 4.40413, 41.3, 32.1, 30.7, -7.478472500000001, 0, 3, 0, 0, 0, 0, 6, 0, 39, -5, 25, -0.005342442042997581, 158.5305100464318, 0.1056971443007342, 0, 0.02152531929833644, 105.7327168014713, 0, 0, 0.02510500524948268, 2.492767673154989, 0.4985535346309979, 0, -0.214429568190558, 0, 0, 0, 0, 0, 0, 0, 300, 299.9999999999999, 299.999999999711, 299.999999999711, 0, 0, 0, 0, 0, 2022/04/08, 06:00:40.853
